url,country,Position,Leader
https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,[u'Saudi Arabia'],"Grand Mufti and Chmn., Council of Senior Scholars",Abd al-Aziz bin Abdallah AL AL-SHAYKH
https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,[u'Saudi Arabia'],"Governor, Saudi Arabian Monetary Agency",Ahmad al-KHULAYFI
https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,[u'Saudi Arabia'],Ambassador to the US,KHALID BIN SALMAN bin Abd al-Aziz Al Saud
https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,[u'Saudi Arabia'],"Permanent Representative to the UN, New York",Abdallah bin Yahya al-MUALLAMI
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Governor Gen.,"Frederick Nathaniel BALLANTYNE			, Sir"
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Prime Min.,Ralph Everard GONSALVES
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Dep. Prime Min.,Louis STRAKER
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Agriculture, Industry, Forestry, Fisheries, & Rural Transformation",Saboto CAESAR
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Education, National Reconciliation, Ecclesiastical Affairs, & Information",St. Clair PRINCE
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Finance, Economic Planning, Sustainable Development & Information Technology",Camillo GONSALVES
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Foreign Affairs, Trade, & Commerce",Louis STRAKER
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Min. of Grenadines Affairs,Ralph Everard GONSALVES
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Health, Wellness, & the Environment",Robert T.L.V. BROWNE
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Housing, Informal Human Settlements, Lands & Surveys, & Physical Planning",Montgomery DANIEL
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Min. of Legal Affairs,Ralph Everard GONSALVES
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of National Mobilization, Social Development, the Family, Persons With Disabilities, & Youth",Frederick STEPHENSON
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Min. of National Security,Ralph Everard GONSALVES
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Tourism, Sports, & Culture",Cecil MCKIE
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Min. of Transport, Works, Urban Development, & Local Govt.",Julian FRANCIS
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Attorney Gen.,Judith JONES-MORGAN
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],Ambassador to the US,Lou-Anne Gaylene GILCHRIST
https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,[u'Saint Vincent and the Grenadines'],"Permanent Representative to the UN, New York",Inga Rhonda KING
https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,[u'Saint Lucia'],Governor Gen.,"Pearlette LOUISY			, Dame"
https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,[u'Saint Lucia'],Prime Min.,Allen CHASTENET
https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,[u'Saint Lucia'],"Min. for Agriculture, Fisheries, Physical Planning, Natural Resources, & Co-operatives",Ezechiel JOSEPH
https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,[u'Saint Lucia'],"Min. for Economic Development, Housing, Urban Renewal, Transport, & Civil Aviation",Guy JOSEPH
https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,[u'Saint Lucia'],"Min. for Education, Innovation, Gender Relations, & Sustainable Development",Gale RINGOBERT
https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,[u'Saint Lucia'],"Min. for Equity, Social Justice, Empowerment, Youth Development, Sports, Culture, & Local Government",Lenard MONTOUTE
